kind,judge_id,judge_name,corps_key,corps_name,caption,division,n,mean_residual,raw_mean_residual,shrinkage_mean_residual,se,ci95_low,ci95_high,mean_abs_residual,positive_pct,z,seasons
judge_corps_caption,m-turner-1,Michael Turner,001j000000iwxajaa1,Troopers,VP,World Class,24,-0.2773,-0.1169,-0.2079,0.2467,-0.7608,0.2063,0.7458,0.4167,-1.1239,"2013,2015,2016,2017,2018,2022,2023,2024"
judge_corps_caption,m-griffin-1,Marty Griffin,001j000000iwwsqaal,Blue Stars,MA,World Class,6,0.4846,0.5436,0.2077,0.3278,-0.1579,1.127,0.5754,0.6667,1.4782,"2014,2022,2023,2024"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000iwx9aaat,Crossmen,GE2,World Class,12,0.346,0.3492,0.2076,0.126,0.0991,0.5929,0.4822,0.75,2.7465,"2013,2014,2015,2016,2019"
judge_corps_caption,k-giese-1,Ken Giese,001j000000i6i9saav,Blue Devils,VP,World Class,6,-0.484,-0.638,-0.2074,1.0565,-2.5548,1.5868,1.8241,0.6667,-0.4581,"2013,2014,2015,2016"
judge_corps_caption,c-guard-1,Color Guard,001j000000iwx9taad,Heat Wave,CG,Open Class,9,0.3918,-0.3782,0.2074,0.404,-0.4002,1.1837,1.08,0.5556,0.9696,"2017,2019,2022,2023"
judge_corps_caption,t-ochran-1,Timothy Ochran,001j000000iwwsraal,Bluecoats,VA,World Class,17,-0.3047,-0.4926,-0.2072,0.5009,-1.2864,0.677,1.1074,0.7059,-0.6084,"2013,2014,2015,2016,2017,2018,2019,2023,2025"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwwsoaal,Blue Knights,VP,World Class,11,0.3577,0.2923,0.2071,0.191,-0.0165,0.732,0.5775,0.8182,1.8735,"2014,2017,2018,2022,2024,2025"
judge_corps_caption,b-mascaro-1,Bret Mascaro,001j000000i6i9saav,Blue Devils,VP,World Class,5,0.5382,0.3743,0.207,0.0688,0.4033,0.673,0.5382,1,7.8204,"2014,2016,2018"
judge_corps_caption,r-saucedo-1,Richard Saucedo,001j000000iwwssaal,Boston Crusaders,GE2,World Class,6,-0.483,-1.9243,-0.207,0.8906,-2.2285,1.2625,1.9359,0.5,-0.5423,"2017,2018,2019"
judge_corps_caption,j-denton-1,Joel Denton,001j000000iwwsoaal,Blue Knights,GE2,World Class,6,0.4827,0.7508,0.2069,0.3349,-0.1737,1.1391,0.5008,0.6667,1.4412,"2014,2015,2016"
judge_corps_caption,j-webb-1,Jay Webb,001j000000i6lenaa3,Madison Scouts,MA,World Class,11,0.3572,0.2624,0.2068,0.2538,-0.1401,0.8546,0.7601,0.7273,1.4078,"2014,2018,2022,2023,2024,2025"
judge_corps_caption,t-slaughter-1,Tom Slaughter,001j000000i6i9saav,Blue Devils,VA,World Class,9,-0.3907,-0.0146,-0.2068,0.5523,-1.4732,0.6918,0.8031,0.5556,-0.7074,"2022,2023,2025"
judge_corps_caption,m-turner-1,Michael Turner,001j000000iwwsqaal,Blue Stars,VP,World Class,18,0.2986,0.4571,0.2067,0.1304,0.043,0.5542,0.469,0.6667,2.2897,"2013,2015,2016,2017,2018,2023,2024"
judge_corps_caption,k-miller-1,Kyle Miller,001j000000i6kfgaan,The Cadets,VP,World Class,12,-0.3443,-0.3719,-0.2066,0.3668,-1.0632,0.3747,0.829,0.75,-0.9385,"2013,2014,2015,2016,2017,2019,2023"
judge_corps_caption,a-cook-1,Andrew Cook,001j000000iwwsoaal,Blue Knights,MB,World Class,8,0.4129,0.3073,0.2065,0.146,0.1269,0.699,0.5139,0.875,2.8291,"2013,2014,2015,2016,2023"
judge_corps_caption,p-mcgarr-1,Paul McGarr,001j000000i6jmbaaf,Blue Devils B,MB,Open Class,8,0.413,0.3225,0.2065,0.1764,0.0672,0.7587,0.5927,0.875,2.3411,"2014,2016,2017,2018,2019"
judge_corps_caption,m-lentz-1,Michael Lentz,001j000000iwx9waad,Jersey Surf,CG,World Class,5,-0.5362,-0.2103,-0.2062,0.2017,-0.9316,-0.1408,0.5362,0,-2.6582,"2013,2016,2017"
judge_corps_caption,d-carbone-1,Dave Carbone,001j000000iwxaeaa1,The Academy,MP,World Class,6,-0.4804,-0.5335,-0.2059,0.8114,-2.0708,1.1099,1.5344,0.6667,-0.5921,"2013,2014,2016,2024,2025"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwxajaa1,Troopers,CG,World Class,11,-0.3557,-0.1129,-0.2059,0.2788,-0.9021,0.1907,0.5811,0.2727,-1.276,"2016,2017,2018,2019,2022,2023,2024"
judge_corps_caption,m-turner-1,Michael Turner,001j000000iwx9aaat,Crossmen,CG,World Class,10,0.3704,0.4974,0.2058,0.2776,-0.1737,0.9145,0.6135,0.9,1.3342,"2014,2015,2017,2018,2024"
judge_corps_caption,g-markham-1,Garland Markham,001j000000iwxa3aal,Mandarins,MA,World Class,6,-0.4786,-0.1761,-0.2051,0.609,-1.6722,0.715,0.8894,0.6667,-0.786,"2013,2015,2016,2017,2019"
judge_corps_caption,w-chumley-1,William Chumley,001j000000iwx91aad,Carolina Crown,VP,World Class,9,0.3875,0.322,0.2051,0.0946,0.2022,0.5728,0.3875,1,4.0981,"2014,2015,2017,2018,2019,2022"
judge_corps_caption,c-quamme-1,Chad Quamme,001j000000iwx97aad,Colt Cadets,CG,Open Class,5,-0.5332,-0.5672,-0.2051,1.1815,-2.849,1.7826,1.5301,0.6,-0.4513,"2019,2022"
judge_corps_caption,k-miller-1,Kyle Miller,001j000000iwxaeaa1,The Academy,GE1,World Class,20,-0.2871,-0.2139,-0.205,0.2878,-0.8512,0.2771,0.6933,0.45,-0.9972,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000iwx91aad,Carolina Crown,MA,World Class,11,0.3537,0.3106,0.2048,0.0741,0.2085,0.4988,0.3832,0.9091,4.7754,"2013,2015,2017,2022,2025"
judge_corps_caption,r-isoda-1,Randolph Isoda,001j000000iwxafaa1,The Cavaliers,MB,World Class,5,-0.5326,-0.733,-0.2048,0.686,-1.8771,0.8119,1.1604,0.6,-0.7764,"2014,2015,2017,2018"
judge_corps_caption,d-torchia-1,Debbie Torchia,001j000000iwx9aaat,Crossmen,VA,World Class,16,0.3071,0.3843,0.2047,0.1622,-0.0108,0.625,0.5194,0.9375,1.8932,"2013,2014,2015,2016,2017,2023,2025"
judge_corps_caption,g-markham-1,Garland Markham,001j000000iwwsoaal,Blue Knights,MA,World Class,9,-0.3865,-0.1073,-0.2046,0.5714,-1.5064,0.7334,0.8407,0.7778,-0.6765,"2013,2014,2015,2016,2017,2018,2019"
judge_corps_caption,k-turner-1,Ken Turner,001j000000iwxa3aal,Mandarins,GE2,World Class,15,0.3137,0.7286,0.2046,0.1513,0.0172,0.6102,0.5524,0.6667,2.0735,"2013,2014,2015,2016,2017,2018,2019,2022,2024"
judge_corps_caption,t-ochran-1,Timothy Ochran,001j000000iwxafaa1,The Cavaliers,VA,World Class,17,-0.3009,-0.5127,-0.2046,0.511,-1.3025,0.7007,1.2874,0.8235,-0.5889,"2013,2014,2015,2016,2017,2018,2019,2024"
judge_corps_caption,c-rothe-1,Caleb Rothe,001j000000iwwsraal,Bluecoats,MP,World Class,7,0.4384,0.2578,0.2046,0.0958,0.2506,0.6262,0.4384,1,4.5749,"2013,2014,2015,2017"
judge_corps_caption,j-queen-1,Jeff Queen,001j000000iwwsraal,Bluecoats,MP,World Class,7,-0.4385,-1.411,-0.2046,1.2727,-2.933,2.056,2.5508,0.7143,-0.3445,"2014,2015,2016,2017"
judge_corps_caption,k-turner-1,Ken Turner,001j000000iwxafaa1,The Cavaliers,MA,World Class,8,-0.4084,-0.612,-0.2042,0.6151,-1.614,0.7972,1.0251,0.5,-0.664,"2013,2014,2016,2018,2019"
judge_corps_caption,r-rios-1,Ronnie Rios,001j000000iwx9waad,Jersey Surf,MA,World Class,5,0.531,0.599,0.2042,0.1055,0.3243,0.7377,0.531,1,5.0355,"2013,2014,2023"
judge_corps_caption,d-torchia-1,Debbie Torchia,001j000000iwxajaa1,Troopers,GE1,World Class,7,0.4376,0.4847,0.2042,0.2061,0.0337,0.8415,0.4975,0.7143,2.1235,"2014,2015,2017,2023,2024"
judge_corps_caption,d-davis-1,Darrin Davis,001j000000iwwsqaal,Blue Stars,MA,World Class,11,0.3525,0.362,0.2041,0.0748,0.2059,0.4992,0.3853,0.8182,4.7123,"2017,2018,2019,2023,2024,2025"
judge_corps_caption,r-kemp-1,Richard Kemp,001j000000iwxa7aal,Pacific Crest,GE1,World Class,12,0.34,0.1886,0.204,0.168,0.0108,0.6692,0.5687,0.75,2.0245,"2013,2014,2015,2016"
judge_corps_caption,b-fabrizio-1,Beth Fabrizio,001j000000iwx9paad,Gold,MA,Open Class,6,0.4761,1.0983,0.204,0.1663,0.1502,0.8021,0.5382,0.8333,2.8629,"2013,2014,2016,2025"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000h3xwcaav,Santa Clara Vanguard,GE2,World Class,11,-0.3521,-0.5191,-0.2038,0.6543,-1.6346,0.9304,1.4189,0.7273,-0.5381,"2013,2014,2015,2017,2019,2025"
judge_corps_caption,w-chumley-1,William Chumley,001j000000i6jmbaaf,Blue Devils B,VP,Open Class,5,-0.5299,-0.4411,-0.2038,1.2996,-3.077,2.0172,2.1939,0.6,-0.4078,"2013,2017,2019"
judge_corps_caption,j-gilley-1,Jackie Gilley,001j000000iwx98aad,Colts,VP,World Class,6,-0.4753,-0.26,-0.2037,0.4135,-1.2858,0.3351,0.6875,0.3333,-1.1495,"2013,2019,2022,2023,2025"
judge_corps_caption,j-wilson-1,Jeff Wilson,001j000000iwx9uaad,Impulse,MA,Open Class,8,-0.4072,-0.0407,-0.2036,0.3652,-1.1229,0.3086,0.7235,0.5,-1.115,"2013,2017,2018,2019,2025"
judge_corps_caption,d-deems-1,Don Deems,001j000000i6jmbaaf,Blue Devils B,CG,Open Class,10,0.3664,1.3056,0.2036,0.2069,-0.0391,0.772,0.5013,0.6,1.771,"2014,2015,2017,2018,2023"
judge_corps_caption,s-adamo-1,Sal Adamo,001j000000iwx9aaat,Crossmen,VP,World Class,7,-0.4362,-0.1773,-0.2036,0.4553,-1.3286,0.4562,0.8954,0.5714,-0.9581,"2015,2016,2017,2022,2023"
judge_corps_caption,m-davis-1,Mike Davis,001j000000i6jmbaaf,Blue Devils B,MP,Open Class,15,0.3121,0.7572,0.2035,0.1271,0.063,0.5612,0.4249,0.6667,2.4554,"2013,2014,2015,2017"
judge_corps_caption,j-bell-1,John Bell,001j000000iwwsoaal,Blue Knights,GE2,World Class,23,0.2741,0.4313,0.2034,0.0857,0.1062,0.442,0.4354,0.7391,3.2004,"2013,2014,2015,2016,2017,2018,2022,2024"
judge_corps_caption,p-mcgarr-1,Paul McGarr,001j000000iwxakaa1,Vanguard Cadets,MB,Open Class,8,0.4068,0.36,0.2034,0.178,0.0579,0.7556,0.535,0.75,2.2856,"2013,2014,2016,2017,2018,2019"
judge_corps_caption,b-fabrizio-1,Beth Fabrizio,001j000000iwxacaa1,Spartans,GE2,Open Class,8,0.4062,0.9329,0.2031,0.4535,-0.4826,1.2949,1.0731,0.875,0.8957,"2016,2018,2019,2022,2023"
judge_corps_caption,b-kuhn-1,Blair Kuhn,001j000000iwx9waad,Jersey Surf,VA,World Class,6,0.4738,0.2189,0.203,0.2637,-0.0431,0.9906,0.6365,0.8333,1.7965,"2017,2018,2019,2022"
judge_corps_caption,p-haines-1,Phillip Haines,001j000000iwxa3aal,Mandarins,MB,World Class,7,-0.4346,-0.5715,-0.2028,1.0158,-2.4257,1.5564,2.0533,0.7143,-0.4278,"2013,2015,2022,2023,2024"
judge_corps_caption,c-rothe-1,Caleb Rothe,001j000000iwwsqaal,Blue Stars,MP,World Class,5,0.5273,0.3433,0.2028,0.1293,0.2738,0.7807,0.5273,1,4.0774,"2013,2014,2015"
judge_corps_caption,j-bell-1,John Bell,001j000000iwxajaa1,Troopers,MA,World Class,5,-0.5273,-0.0856,-0.2028,0.4458,-1.4012,0.3466,0.72,0.6,-1.1827,"2014,2017,2018,2024"
judge_corps_caption,m-stone-1,Michael Stone,001j000000iwxa2aal,Louisiana Stars,GE1,Open Class,9,0.3827,0.2472,0.2026,0.1709,0.0476,0.7177,0.5213,0.7778,2.2386,"2015,2018,2019"
judge_corps_caption,p-madden-1,Phil Madden,001j000000iwx9waad,Jersey Surf,VA,World Class,5,0.5265,0.7071,0.2025,0.2692,-0.0011,1.0541,0.7387,0.8,1.9561,"2015,2018,2019,2024"
judge_corps_caption,j-orefice-1,Juno Orefice,001j000000iwx9oaad,Genesis,VA,Open Class,5,-0.526,-0.0562,-0.2023,0.7555,-2.0067,0.9548,1.1593,0.4,-0.6962,"2014,2016,2018"
judge_corps_caption,j-ausdemore-1,Jeff Ausdemore,001j000000iwwsoaal,Blue Knights,MP,World Class,15,0.3102,0.1862,0.2023,0.1312,0.0531,0.5673,0.5081,0.8,2.3646,"2015,2016,2017,2018,2019,2022"
judge_corps_caption,j-harper-1,Jeff Harper,001j000000h3xwcaav,Santa Clara Vanguard,MA,World Class,8,0.4041,0.2894,0.2021,0.1077,0.1929,0.6153,0.4434,0.875,3.7509,"2017,2018,2019,2024,2025"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000iwxafaa1,The Cavaliers,MB,World Class,7,0.4327,0.4026,0.2019,0.0694,0.2967,0.5688,0.4327,1,6.2343,"2013,2014,2015,2016,2019,2023"
judge_corps_caption,s-page-1,Steven Page,001j000000iwwsraal,Bluecoats,MB,World Class,16,-0.3027,-0.1327,-0.2018,0.374,-1.0358,0.4304,0.5432,0.6875,-0.8092,"2014,2015,2016,2017,2018,2022,2024"
judge_corps_caption,d-carbone-1,Dave Carbone,001j000000i6lenaa3,Madison Scouts,MA,World Class,20,-0.2822,-0.1372,-0.2016,0.2669,-0.8053,0.2409,0.4686,0.45,-1.0574,"2013,2014,2016,2017,2022,2023,2024,2025"
judge_corps_caption,c-armbruster-1,Chad Armbruster,001j000000iwx97aad,Colt Cadets,MA,Open Class,10,-0.3629,-0.0304,-0.2016,0.3202,-0.9904,0.2646,0.5966,0.4,-1.1336,"2016,2018,2019,2022,2023,2024,2025"
judge_corps_caption,m-teal-1,Mark Teal,001j000000iwxafaa1,The Cavaliers,MA,World Class,5,0.5238,0.8457,0.2015,0.266,0.0024,1.0452,0.5977,0.8,1.969,"2016,2017,2019,2023,2024"
judge_corps_caption,m-griffin-1,Marty Griffin,001j000000iwx91aad,Carolina Crown,MA,World Class,9,0.3805,0.4446,0.2014,0.116,0.153,0.6079,0.449,0.8889,3.279,"2013,2014,2022,2023,2024,2025"
judge_corps_caption,c-rapacki-1,Chris Rapacki,001j000000iwxa7aal,Pacific Crest,MP,World Class,8,0.4026,0.4803,0.2013,0.1979,0.0148,0.7904,0.5775,0.875,2.0347,"2019,2022,2023,2025"
judge_corps_caption,k-baker-1,Keith Baker,001j000000iwxa7aal,Pacific Crest,VA,World Class,6,0.4695,0.4129,0.2012,0.1318,0.2112,0.7279,0.4695,1,3.5621,"2013,2015,2018,2024,2025"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000iwwslaal,7th Regiment,MA,Open Class,8,-0.4024,-0.4755,-0.2012,0.6633,-1.7024,0.8977,1.3445,0.5,-0.6066,"2017,2019,2022,2023,2025"
judge_corps_caption,m-mcgahey-1,Mark McGahey,001j000000iwxa3aal,Mandarins,GE2,World Class,10,-0.362,-0.4018,-0.2011,0.378,-1.1029,0.3789,0.8965,0.6,-0.9576,"2014,2017,2019,2023,2025"
judge_corps_caption,c-rapacki-1,Chris Rapacki,001j000000iwx9paad,Gold,MP,Open Class,9,0.3799,0.5627,0.2011,0.1712,0.0443,0.7155,0.506,0.6667,2.2189,"2022,2023,2025"
judge_corps_caption,j-harper-1,Jeff Harper,001j000000iwx9aaat,Crossmen,MA,World Class,9,0.3796,0.235,0.201,0.1053,0.1732,0.5861,0.3796,1,3.6041,"2016,2022,2023,2024,2025"
judge_corps_caption,b-fabrizio-1,Beth Fabrizio,001j000000iwwsraal,Bluecoats,MB,World Class,7,0.4304,0.4775,0.2009,0.1309,0.1739,0.687,0.4304,1,3.2883,"2014,2018,2022,2023"
judge_corps_caption,c-costanza-1,Curtis Costanza,001j000000iwx99aad,Columbians,GE1,Open Class,9,-0.3794,0.3374,-0.2009,0.2818,-0.9317,0.1728,0.5888,0.2222,-1.3466,"2016,2019,2022,2024,2025"
judge_corps_caption,c-marra-1,Chris Marra,001j000000iwwslaal,7th Regiment,MB,Open Class,5,0.5223,0.8141,0.2009,0.2318,0.068,0.9766,0.5927,0.8,2.2535,"2016,2018,2023,2024"
judge_corps_caption,m-stone-1,Michael Stone,001j000000iwxaeaa1,The Academy,GE1,World Class,22,-0.2738,-0.4594,-0.2008,0.3164,-0.8939,0.3463,0.8716,0.6818,-0.8653,"2013,2014,2015,2016,2017,2018,2019,2022"
judge_corps_caption,b-fabrizio-1,Beth Fabrizio,001j000000i6jmbaaf,Blue Devils B,MA,Open Class,5,0.5221,1.1537,0.2008,0.1566,0.2153,0.829,0.5221,1,3.3347,"2013,2014,2016"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000iwxa7aal,Pacific Crest,MA,World Class,7,-0.43,-0.4699,-0.2007,0.7071,-1.816,0.956,0.9912,0.7143,-0.6081,"2014,2017,2022,2024,2025"
judge_corps_caption,k-giese-1,Ken Giese,001j000000iwxa6aal,Oregon Crusaders,VA,World Class,9,0.379,0.5686,0.2006,0.178,0.0301,0.7279,0.5471,0.7778,2.1289,"2013,2014,2016,2017,2018"
judge_corps_caption,d-carbone-1,Dave Carbone,001j000000iwxafaa1,The Cavaliers,MP,World Class,5,0.5211,0.4634,0.2004,0.1468,0.2334,0.8088,0.5211,1,3.5503,"2013,2014,2016,2017"
judge_corps_caption,r-rodriguez-1,Rick Rodriguez,001j000000iwxaeaa1,The Academy,MP,World Class,7,-0.4295,-0.4063,-0.2004,0.5109,-1.4309,0.572,0.9303,0.5714,-0.8406,2014
judge_corps_caption,g-oliviero-1,George Oliviero,001j000000i6i9saav,Blue Devils,VP,World Class,5,-0.5208,-2.0502,-0.2003,0.5808,-1.6592,0.6176,1.1122,0.4,-0.8966,"2015,2016,2017,2019,2022"
judge_corps_caption,k-young-1,Kyle Young,001j000000i6i9saav,Blue Devils,MA,World Class,6,0.4673,0.4348,0.2003,0.0581,0.3534,0.5812,0.4673,1,8.0419,"2023,2024,2025"
judge_corps_caption,m-kelly-1,Mickey Kelly,001j000000iwx9oaad,Genesis,GE1,Open Class,6,0.4671,-0.4004,0.2002,0.4706,-0.4552,1.3894,0.998,0.8333,0.9927,"2013,2015,2016,2017,2019"
judge_corps_caption,m-thompson-1,Michael Thompson,001j000000iwx9saad,Guardians,CG,Open Class,5,0.5199,0.942,0.2,0.5205,-0.5003,1.5402,0.768,0.8,0.9988,"2015,2016,2017"
judge_corps_caption,t-fox-1,Todd Fox,001j000000iwx93aad,Seattle Cascades,MA,World Class,5,0.52,0.4947,0.2,0.3076,-0.0829,1.1228,0.5223,0.8,1.6906,"2016,2018,2019,2023"
judge_corps_caption,g-howarth-1,Gifford Howarth,001j000000i6jmbaaf,Blue Devils B,MP,Open Class,9,0.3776,0.6257,0.1999,0.2182,-0.05,0.8053,0.5825,0.6667,1.7309,"2015,2016,2017,2018"
judge_corps_caption,r-rios-1,Ronnie Rios,001j000000iwwsoaal,Blue Knights,MB,World Class,9,-0.3774,0.0842,-0.1998,0.3096,-0.9842,0.2293,0.6142,0.5556,-1.2192,"2014,2016,2022,2023,2024,2025"
judge_corps_caption,a-kristensen-1,Allan Kristensen,001j000000h3xrnaav,Phantom Regiment,MP,World Class,11,0.3452,-0.2939,0.1998,0.5426,-0.7183,1.4086,1.4391,0.7273,0.6362,"2014,2015,2016,2018,2023"
judge_corps_caption,j-sturgeon-1,Jim Sturgeon,001j000000iwwssaal,Boston Crusaders,VP,World Class,8,-0.399,-0.1883,-0.1995,0.5193,-1.4169,0.6189,0.6453,0.5,-0.7683,"2014,2019,2022,2023,2025"
judge_corps_caption,k-giese-1,Ken Giese,001j000000i6i9saav,Blue Devils,VA,World Class,19,0.2834,0.5269,0.1994,0.2103,-0.1288,0.6956,0.6341,0.9474,1.3476,"2013,2014,2015,2016,2017,2018,2019"
judge_corps_caption,a-kristensen-1,Allan Kristensen,001j000000h3xwcaav,Santa Clara Vanguard,GE2,World Class,5,-0.5182,-0.6537,-0.1993,0.5734,-1.642,0.6056,1.069,0.4,-0.9038,"2015,2017,2019,2024"
judge_corps_caption,m-leitzke-1,Mike Leitzke,001j000000iwxa8aal,Pioneer,MP,World Class,9,0.3762,0.1227,0.1992,0.3986,-0.4051,1.1575,0.954,0.7778,0.9438,"2015,2016,2017,2018"
judge_corps_caption,m-mcgahey-1,Mark McGahey,001j000000i6kfgaan,The Cadets,MB,World Class,7,0.4266,-0.0056,0.1991,0.2055,0.0239,0.8293,0.6132,0.8571,2.0763,"2013,2014,2015,2016,2023"
judge_corps_caption,f-miller-1,Frank Miller,001j000000iwx91aad,Carolina Crown,VA,World Class,11,0.3438,0.604,0.199,0.0692,0.2081,0.4794,0.3438,1,4.9668,"2015,2016,2017"
judge_corps_caption,g-oliviero-1,George Oliviero,001j000000iwxa7aal,Pacific Crest,CG,World Class,9,-0.3757,-0.7821,-0.1989,0.6276,-1.6058,0.8543,1.4725,0.5556,-0.5987,"2013,2014,2015,2016,2017,2018,2019,2022"
judge_corps_caption,g-fugett-1,Glenn Fugett,001j000000iwx9saad,Guardians,GE2,Open Class,6,0.464,-0.1994,0.1989,0.2766,-0.078,1.0061,0.6199,0.6667,1.6778,"2016,2018,2019,2023,2024"
judge_corps_caption,p-furnari-1,Peter Furnari,001j000000iwxa3aal,Mandarins,MP,World Class,5,0.5172,0.7372,0.1989,0.1408,0.2412,0.7933,0.5265,0.8,3.6731,"2017,2019,2024"
judge_corps_caption,r-kemp-1,Richard Kemp,001j000000iwxafaa1,The Cavaliers,CG,World Class,9,-0.3753,-0.2628,-0.1987,0.8838,-2.1076,1.357,1.3142,0.7778,-0.4246,"2013,2014,2015,2016,2017"
judge_corps_caption,g-fugett-1,Glenn Fugett,001j000000iwwsqaal,Blue Stars,GE2,World Class,25,0.2623,0.1262,0.1987,0.1279,0.0117,0.5129,0.5514,0.72,2.0518,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_corps_caption,s-adamo-1,Sal Adamo,001j000000i6i9saav,Blue Devils,VP,World Class,5,0.5166,0.7891,0.1987,0.0656,0.388,0.6453,0.5166,1,7.8725,"2014,2015,2016,2017"
judge_corps_caption,t-fox-1,Todd Fox,001j000000qzs1qaaf,River City Rhythm,MA,Open Class,5,0.5167,1.1219,0.1987,0.4991,-0.4615,1.4949,0.7705,0.6,1.0353,"2015,2017,2024,2025"
judge_corps_caption,m-mccourt-1,Meghan McCourt,001j000000i6i9saav,Blue Devils,GE1,World Class,5,0.5162,0.7648,0.1986,0.2302,0.0651,0.9674,0.5162,1,2.2426,"2022,2025"
judge_corps_caption,j-wilson-1,Jeff Wilson,001j000000iwx9uaad,Impulse,MP,Open Class,10,-0.3573,-0.3081,-0.1985,0.5298,-1.3957,0.6811,1.1309,0.6,-0.6745,"2013,2017,2018,2019,2023,2024"
judge_corps_caption,w-whaley-1,WL Whaley,001j000000i6jmbaaf,Blue Devils B,GE2,Open Class,6,0.4619,1.1304,0.198,0.2196,0.0315,0.8924,0.4619,1,2.1035,"2014,2016"
judge_corps_caption,m-stone-1,Michael Stone,001j000000iwx9qaad,Golden Empire,GE1,Open Class,12,-0.33,-0.414,-0.198,0.4768,-1.2646,0.6046,1.0174,0.6667,-0.6921,"2015,2016,2017,2018,2019,2022"
judge_corps_caption,s-page-1,Steven Page,001j000000i6jmbaaf,Blue Devils B,GE2,Open Class,6,0.461,1.3106,0.1976,0.2292,0.0118,0.9102,0.6045,0.8333,2.0116,"2013,2016,2024"
judge_corps_caption,j-gilley-1,Jackie Gilley,001j000000iwx98aad,Colts,CG,World Class,6,-0.461,-0.3398,-0.1976,0.2715,-0.9931,0.071,0.6241,0.3333,-1.6983,"2013,2015,2022,2023"
judge_corps_caption,c-raichle-1,Chris Raichle,001j000000iwx9aaat,Crossmen,CG,World Class,7,-0.4235,-0.1912,-0.1976,0.6682,-1.7332,0.8862,0.8958,0.7143,-0.6338,"2017,2018,2024,2025"
judge_corps_caption,k-turner-1,Ken Turner,001j000000iwx9oaad,Genesis,GE2,Open Class,7,-0.4228,-0.2351,-0.1973,0.2234,-0.8606,0.015,0.5459,0.2857,-1.8928,"2013,2015,2016,2017,2022,2024"
judge_corps_caption,m-kelly-1,Mickey Kelly,001j000000iwwssaal,Boston Crusaders,CG,World Class,5,-0.5127,-0.8436,-0.1972,1.2122,-2.8887,1.8633,1.6279,0.8,-0.423,"2013,2014,2017,2018"
judge_corps_caption,k-turner-1,Ken Turner,001j000000iwx93aad,Seattle Cascades,GE2,World Class,8,0.3945,0.816,0.1972,0.2648,-0.1246,0.9136,0.7192,0.625,1.4895,"2013,2014,2015,2016,2017,2018"
judge_corps_caption,r-solomon-1,Robert Solomon,001j000000iwxaeaa1,The Academy,CG,World Class,22,-0.2688,-0.1581,-0.1971,0.268,-0.7942,0.2566,0.8067,0.5909,-1.0028,"2014,2015,2016,2017,2018,2019,2022,2023,2024"
judge_corps_caption,d-deems-1,Don Deems,001j000000iwx98aad,Colts,GE1,World Class,10,-0.3548,-0.2944,-0.1971,0.5654,-1.4629,0.7534,1.0716,0.8,-0.6275,"2017,2019,2022,2024,2025"
judge_corps_caption,w-dillon-1,Wayne Dillon,001j000000iwwsqaal,Blue Stars,GE2,World Class,10,0.3547,0.3693,0.197,0.1207,0.1182,0.5912,0.3902,0.8,2.9391,"2013,2014,2015,2019,2024"
judge_corps_caption,s-page-1,Steven Page,001j000000iwxaaaa1,Raiders,MB,Open Class,10,-0.3546,0.0224,-0.197,0.1928,-0.7326,0.0233,0.4907,0.3,-1.8391,"2013,2014,2016,2017,2018"
judge_corps_caption,j-kennedy-1,Jay Kennedy,001j000000iwx91aad,Carolina Crown,MA,World Class,24,0.2625,0.6154,0.1969,0.0853,0.0952,0.4298,0.3559,0.7917,3.0758,"2013,2014,2015,2016,2017,2018,2019,2022,2023,2024,2025"
judge_corps_caption,j-bell-1,John Bell,001j000000iwxa3aal,Mandarins,GE2,World Class,16,0.295,0.4685,0.1967,0.1016,0.0958,0.4942,0.401,0.625,2.902,"2013,2014,2015,2016,2018,2019,2024"
judge_corps_caption,p-furnari-1,Peter Furnari,001j000000iwxajaa1,Troopers,MP,World Class,11,-0.339,-0.1381,-0.1962,0.41,-1.1426,0.4647,0.8963,0.5455,-0.8267,"2013,2014,2015,2016,2017,2024"
judge_corps_caption,c-rothe-1,Caleb Rothe,001j000000iwxa3aal,Mandarins,MA,World Class,6,-0.4572,-0.7238,-0.1959,0.7009,-1.831,0.9166,1.06,0.3333,-0.6522,"2013,2014,2015,2017,2019,2023"
judge_corps_caption,r-kemp-1,Richard Kemp,001j000000iwx97aad,Colt Cadets,GE1,Open Class,14,0.3078,-0.9564,0.1959,0.5847,-0.8382,1.4539,1.7734,0.6429,0.5265,"2014,2015,2016,2017,2018,2019"
judge_corps_caption,j-bell-1,John Bell,001j000000iwx93aad,Seattle Cascades,GE2,World Class,13,0.3163,0.4972,0.1958,0.2043,-0.0842,0.7167,0.6437,0.6154,1.548,"2013,2015,2016,2017,2018,2024"
